account_id,district_id,district_name,region,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_string,segment,flag_hflv,flag_lfhv,flag_reactivation
3568,40,Teplice,north Bohemia,0,160,159716.8,3,2,1,1.95,321,About to Sleep,,,
152,1,Hl.m. Praha,Prague,0,196,191426.2,3,3,2,2.65,332,At Risk,,,
5072,6,Kutna Hora,central Bohemia,0,299,823489.8,3,4,4,3.7,344,Potential Loyalists,,,
1456,9,Nymburk,central Bohemia,0,222,1681738.0,3,3,5,3.7,335,Potential Loyalists,,,
1622,19,Prachatice,south Bohemia,0,210,223234.2,3,3,2,2.65,332,At Risk,,,
10215,38,Louny,north Bohemia,0,234,435678.2,3,3,3,3.0,333,At Risk,,,
2247,24,Karlovy Vary,west Bohemia,0,300,748640.6,3,4,4,3.7,344,Potential Loyalists,,,
2205,51,Trutnov,east Bohemia,0,140,156978.2,3,2,1,1.95,321,About to Sleep,,,
1543,1,Hl.m. Praha,Prague,0,182,240038.0,3,3,2,2.65,332,At Risk,,,
1655,41,Usti nad Labem,north Bohemia,0,207,546626.2,3,3,3,3.0,333,At Risk,,,
3976,74,Ostrava - mesto,north Moravia,0,183,177836.2,3,3,2,2.65,332,At Risk,,,
1383,11,Praha - zapad,central Bohemia,0,172,193948.2,3,2,2,2.3,322,About to Sleep,,,
439,69,Jesenik,north Moravia,0,154,189658.8,3,2,2,2.3,322,About to Sleep,,,
1550,1,Hl.m. Praha,Prague,0,176,266378.2,3,2,2,2.3,322,About to Sleep,,,
101,35,Jablonec n. Nisou,north Bohemia,0,208,602435.2,3,3,4,3.35,334,At Risk,,,
1473,39,Most,north Bohemia,0,141,77572.2,3,2,1,1.95,321,About to Sleep,,,
1121,32,Ceska Lipa,north Bohemia,0,158,552494.2,3,2,3,2.65,323,About to Sleep,,,
2254,1,Hl.m. Praha,Prague,0,244,1154148.0,3,3,5,3.7,335,Potential Loyalists,,,
3806,36,Liberec,north Bohemia,0,220,743496.2,4,3,4,3.65,434,Potential Loyalists,,,
283,44,Chrudim,east Bohemia,0,148,130248.2,4,2,1,2.25,421,About to Sleep,,,
2432,8,Mlada Boleslav,central Bohemia,0,158,151772.2,4,2,1,2.25,421,About to Sleep,,,
3802,44,Chrudim,east Bohemia,0,148,142956.2,4,2,1,2.25,421,About to Sleep,,,
3821,18,Pisek,south Bohemia,0,177,301338.0,4,3,2,2.95,432,At Risk,,,
3907,37,Litomerice,north Bohemia,0,173,870919.1,4,2,4,3.3,424,Recent Customers,,,
3854,8,Mlada Boleslav,central Bohemia,0,205,113714.2,4,3,1,2.6,431,At Risk,,,
3606,1,Hl.m. Praha,Prague,0,143,194554.2,4,2,2,2.6,422,About to Sleep,,,
1939,6,Kutna Hora,central Bohemia,0,228,1448551.0,4,3,5,4.0,435,Loyal Customers,,,
5726,17,Pelhrimov,south Bohemia,0,168,762007.5,4,2,4,3.3,424,Recent Customers,,,
3998,2,Benesov,central Bohemia,0,206,541338.2,4,3,3,3.3,433,Recent Customers,,,
3021,10,Praha - vychod,central Bohemia,0,177,569839.2,4,3,4,3.65,434,Potential Loyalists,,,
1607,71,Novy Jicin,north Moravia,0,169,798578.2,4,2,4,3.3,424,Recent Customers,,,
1733,18,Pisek,south Bohemia,0,161,877074.6,4,2,4,3.3,424,Recent Customers,,,
2474,33,Decin,north Bohemia,0,198,118670.2,4,3,1,2.6,431,At Risk,,,
3816,25,Klatovy,west Bohemia,24,33,25900.0,1,1,1,1.0,111,Lost / Inactive,,,
766,3,Beroun,central Bohemia,0,180,632978.2,4,3,4,3.65,434,Potential Loyalists,,,
695,5,Kolin,central Bohemia,0,174,797642.2,4,2,4,3.3,424,Recent Customers,,,
2287,1,Hl.m. Praha,Prague,0,175,788894.2,4,2,4,3.3,424,Recent Customers,,,
1358,39,Most,north Bohemia,0,182,191034.2,4,3,2,2.95,432,At Risk,,,
3019,33,Decin,north Bohemia,0,139,582614.2,4,2,4,3.3,424,Recent Customers,,,
1641,50,Svitavy,east Bohemia,0,292,1701708.0,4,4,5,4.35,445,Loyal Customers,,,
1624,53,Blansko,south Moravia,0,191,182820.2,4,3,2,2.95,432,At Risk,,,
798,1,Hl.m. Praha,Prague,0,182,113228.2,4,3,1,2.6,431,At Risk,,,
7240,17,Pelhrimov,south Bohemia,0,187,512058.9,4,3,3,3.3,433,Recent Customers,,,
4458,60,Prostejov,south Moravia,0,86,111510.6,4,1,1,1.9,411,About to Sleep,,,
3596,59,Kromeriz,south Moravia,0,155,608934.2,4,2,4,3.3,424,Recent Customers,,,
1709,24,Karlovy Vary,west Bohemia,0,180,568603.2,4,3,3,3.3,433,Recent Customers,,,
3859,53,Blansko,south Moravia,0,173,704468.6,4,2,4,3.3,424,Recent Customers,,,
481,72,Olomouc,north Moravia,0,189,159877.2,4,3,1,2.6,431,At Risk,,,
1070,62,Uherske Hradiste,south Moravia,0,177,543942.2,4,3,3,3.3,433,Recent Customers,,,
3280,1,Hl.m. Praha,Prague,0,190,478284.2,4,3,3,3.3,433,Recent Customers,,,
689,1,Hl.m. Praha,Prague,0,289,1030698.8,4,4,4,4.0,444,Loyal Customers,,,
4488,33,Decin,north Bohemia,0,156,289194.2,4,2,2,2.6,422,About to Sleep,,,
2246,1,Hl.m. Praha,Prague,0,189,1053484.2,4,3,4,3.65,434,Potential Loyalists,,,
3301,14,Ceske Budejovice,south Bohemia,0,170,563762.2,4,2,3,2.95,423,About to Sleep,,,
7997,10,Praha - vychod,central Bohemia,0,225,1150959.6,4,3,5,4.0,435,Loyal Customers,,,
1542,1,Hl.m. Praha,Prague,0,155,205099.2,4,2,2,2.6,422,About to Sleep,,,
5395,47,Pardubice,east Bohemia,0,196,754038.8,4,3,4,3.65,434,Potential Loyalists,,,
780,3,Beroun,central Bohemia,0,178,666994.2,4,3,4,3.65,434,Potential Loyalists,,,
5505,1,Hl.m. Praha,Prague,0,189,933393.8,4,3,4,3.65,434,Potential Loyalists,,,
3178,4,Kladno,central Bohemia,0,169,76645.2,4,2,1,2.25,421,About to Sleep,,,
500,56,Breclav,south Moravia,0,206,936418.0,4,3,4,3.65,434,Potential Loyalists,,,
3451,52,Usti nad Orlici,east Bohemia,0,161,621730.2,4,2,4,3.3,424,Recent Customers,,,
1304,40,Teplice,north Bohemia,0,148,601521.2,4,2,4,3.3,424,Recent Customers,,,
3664,1,Hl.m. Praha,Prague,0,198,1023520.4,4,3,4,3.65,434,Potential Loyalists,,,
3038,10,Praha - vychod,central Bohemia,0,223,1456138.0,4,3,5,4.0,435,Loyal Customers,,,
951,3,Beroun,central Bohemia,0,147,126422.2,4,2,1,2.25,421,About to Sleep,,,
1529,1,Hl.m. Praha,Prague,0,226,140686.2,4,3,1,2.6,431,At Risk,,,
3027,62,Uherske Hradiste,south Moravia,0,148,122431.2,4,2,1,2.25,421,About to Sleep,,,
4342,74,Ostrava - mesto,north Moravia,0,245,1153174.4,4,3,5,4.0,435,Loyal Customers,,,
1582,28,Plzen - sever,west Bohemia,0,171,175290.2,4,2,2,2.6,422,About to Sleep,,,
2730,23,Cheb,west Bohemia,0,153,89096.2,4,2,1,2.25,421,About to Sleep,,,
8896,28,Plzen - sever,west Bohemia,0,237,1422200.0,4,3,5,4.0,435,Loyal Customers,,,
1716,46,Nachod,east Bohemia,0,186,492455.2,4,3,3,3.3,433,Recent Customers,,,
986,74,Ostrava - mesto,north Moravia,0,163,173942.2,4,2,2,2.6,422,About to Sleep,,,
1192,29,Rokycany,west Bohemia,0,143,374894.2,4,2,3,2.95,423,About to Sleep,,,
2116,70,Karvina,north Moravia,0,224,689898.4,4,3,4,3.65,434,Potential Loyalists,,,
4127,50,Svitavy,east Bohemia,0,142,258030.5,4,2,2,2.6,422,About to Sleep,,,
3791,1,Hl.m. Praha,Prague,0,251,725446.0,4,3,4,3.65,434,Potential Loyalists,,,
3531,59,Kromeriz,south Moravia,0,167,186190.2,4,2,2,2.6,422,About to Sleep,,,
2994,77,Vsetin,north Moravia,0,212,644868.2,4,3,4,3.65,434,Potential Loyalists,,,
1328,8,Mlada Boleslav,central Bohemia,0,168,826294.2,4,2,4,3.3,424,Recent Customers,,,
97,74,Ostrava - mesto,north Moravia,0,274,588336.2,4,4,4,4.0,444,Loyal Customers,,,
3648,61,Trebic,south Moravia,0,235,129717.2,4,3,1,2.6,431,At Risk,,,
2591,1,Hl.m. Praha,Prague,0,163,160561.2,4,2,1,2.25,421,About to Sleep,,,
1614,63,Vyskov,south Moravia,0,195,586258.2,4,3,4,3.65,434,Potential Loyalists,,,
706,49,Semily,east Bohemia,20,135,591214.2,1,2,4,2.4,124,Hibernating,,,
2232,1,Hl.m. Praha,Prague,0,180,297742.2,4,3,2,2.95,432,At Risk,,,
2946,54,Brno - mesto,south Moravia,0,144,116148.2,4,2,1,2.25,421,About to Sleep,,,
2346,27,Plzen - jih,west Bohemia,0,193,437153.6,4,3,3,3.3,433,Recent Customers,,,
3736,54,Brno - mesto,south Moravia,0,154,196014.2,4,2,2,2.6,422,About to Sleep,,,
3887,62,Uherske Hradiste,south Moravia,0,174,109890.6,4,2,1,2.25,421,About to Sleep,,,
1672,5,Kolin,central Bohemia,0,186,623938.2,4,3,4,3.65,434,Potential Loyalists,,,
1752,68,Frydek - Mistek,north Moravia,0,148,540534.2,4,2,3,2.95,423,About to Sleep,,,
1996,6,Kutna Hora,central Bohemia,0,163,653110.0,4,2,4,3.3,424,Recent Customers,,,
1244,68,Frydek - Mistek,north Moravia,0,254,183902.6,4,4,2,3.3,442,Recent Customers,,,
1213,36,Liberec,north Bohemia,0,148,132512.2,4,2,1,2.25,421,About to Sleep,,,
3928,24,Karlovy Vary,west Bohemia,0,159,183608.8,4,2,2,2.6,422,About to Sleep,,,
1045,3,Beroun,central Bohemia,0,170,188414.2,4,2,2,2.6,422,About to Sleep,,,
302,7,Melnik,central Bohemia,0,166,191942.2,4,2,2,2.6,422,About to Sleep,,,
444,26,Plzen - mesto,west Bohemia,0,165,229357.2,4,2,2,2.6,422,About to Sleep,,,
2035,53,Blansko,south Moravia,0,282,872104.8,4,4,4,4.0,444,Loyal Customers,,,
3942,27,Plzen - jih,west Bohemia,0,199,1134173.0,4,3,5,4.0,435,Loyal Customers,,,
9494,21,Tabor,south Bohemia,0,200,514274.2,4,3,3,3.3,433,Recent Customers,,,
913,59,Kromeriz,south Moravia,0,230,460727.6,4,3,3,3.3,433,Recent Customers,,,
3248,77,Vsetin,north Moravia,0,172,135163.6,4,2,1,2.25,421,About to Sleep,,,
51,67,Bruntal,north Moravia,0,192,612059.6,4,3,4,3.65,434,Potential Loyalists,,,
132,40,Teplice,north Bohemia,0,198,1065842.4,4,3,5,4.0,435,Loyal Customers,,,
3512,46,Nachod,east Bohemia,34,40,23400.0,1,1,1,1.0,111,Lost / Inactive,,,
6792,1,Hl.m. Praha,Prague,0,256,392862.2,4,4,3,3.65,443,Potential Loyalists,,,
491,44,Chrudim,east Bohemia,0,178,635619.6,4,3,4,3.65,434,Potential Loyalists,,,
9513,59,Kromeriz,south Moravia,0,196,676290.2,4,3,4,3.65,434,Potential Loyalists,,,
684,49,Semily,east Bohemia,0,137,75511.6,4,2,1,2.25,421,About to Sleep,,,
3285,43,Hradec Kralove,east Bohemia,0,146,76804.2,4,2,1,2.25,421,About to Sleep,,,
3434,32,Ceska Lipa,north Bohemia,0,165,80676.6,4,2,1,2.25,421,About to Sleep,,,
2619,20,Strakonice,south Bohemia,0,154,354963.6,4,2,3,2.95,423,About to Sleep,,,
6158,67,Bruntal,north Moravia,0,111,456985.1,4,1,3,2.6,413,About to Sleep,,,
1013,59,Kromeriz,south Moravia,0,137,75616.6,4,2,1,2.25,421,About to Sleep,,,
3523,65,Znojmo,south Moravia,31,33,21600.0,1,1,1,1.0,111,Lost / Inactive,,,
136,74,Ostrava - mesto,north Moravia,0,152,173761.6,4,2,2,2.6,422,About to Sleep,,,
632,29,Rokycany,west Bohemia,0,194,80599.6,4,3,1,2.6,431,At Risk,,,
3769,3,Beroun,central Bohemia,0,162,192899.6,4,2,2,2.6,422,About to Sleep,,,
2757,54,Brno - mesto,south Moravia,0,140,80158.6,4,2,1,2.25,421,About to Sleep,,,
360,32,Ceska Lipa,north Bohemia,0,140,775459.6,4,2,4,3.3,424,Recent Customers,,,
9199,72,Olomouc,north Moravia,0,221,339646.5,4,3,3,3.3,433,Recent Customers,,,
2752,74,Ostrava - mesto,north Moravia,0,175,256958.8,4,2,2,2.6,422,About to Sleep,,,
10694,73,Opava,north Moravia,0,183,576216.0,4,3,4,3.65,434,Potential Loyalists,,,
76,52,Usti nad Orlici,east Bohemia,0,163,280295.6,4,2,2,2.6,422,About to Sleep,,,
1924,66,Zdar nad Sazavou,south Moravia,0,130,98341.6,4,2,1,2.25,421,About to Sleep,,,
8772,1,Hl.m. Praha,Prague,0,192,367326.0,4,3,3,3.3,433,Recent Customers,,,
2505,60,Prostejov,south Moravia,0,170,112945.6,4,2,1,2.25,421,About to Sleep,,,
7542,54,Brno - mesto,south Moravia,0,220,514989.6,4,3,3,3.3,433,Recent Customers,,,
1074,59,Kromeriz,south Moravia,0,148,652779.6,4,2,4,3.3,424,Recent Customers,,,
3495,54,Brno - mesto,south Moravia,0,158,650065.6,4,2,4,3.3,424,Recent Customers,,,
1904,70,Karvina,north Moravia,0,208,280669.6,4,3,2,2.95,432,At Risk,,,
1040,19,Prachatice,south Bohemia,0,171,918097.2,4,2,4,3.3,424,Recent Customers,,,
776,66,Zdar nad Sazavou,south Moravia,0,233,579843.6,4,3,4,3.65,434,Potential Loyalists,,,
3162,63,Vyskov,south Moravia,0,167,676320.0,4,2,4,3.3,424,Recent Customers,,,
379,32,Ceska Lipa,north Bohemia,0,248,123507.6,4,3,1,2.6,431,At Risk,,,
3731,70,Karvina,north Moravia,0,139,69733.6,4,2,1,2.25,421,About to Sleep,,,
1323,43,Hradec Kralove,east Bohemia,0,175,646879.6,4,2,4,3.3,424,Recent Customers,,,
580,75,Prerov,north Moravia,0,185,275046.6,4,3,2,2.95,432,At Risk,,,
2805,39,Most,north Bohemia,0,144,80418.6,4,2,1,2.25,421,About to Sleep,,,
1399,45,Jicin,east Bohemia,0,249,298712.6,4,3,2,2.95,432,At Risk,,,
1210,28,Plzen - sever,west Bohemia,0,147,649879.6,4,2,4,3.3,424,Recent Customers,,,
8972,70,Karvina,north Moravia,0,247,696356.6,4,3,4,3.65,434,Potential Loyalists,,,
891,34,Chomutov,north Bohemia,0,148,145513.6,4,2,1,2.25,421,About to Sleep,,,
2888,19,Prachatice,south Bohemia,0,162,113433.6,4,2,1,2.25,421,About to Sleep,,,
832,42,Havlickuv Brod,east Bohemia,0,142,82314.6,4,2,1,2.25,421,About to Sleep,,,
1905,34,Chomutov,north Bohemia,0,224,500257.6,4,3,3,3.3,433,Recent Customers,,,
7713,50,Svitavy,east Bohemia,0,149,555605.0,4,2,3,2.95,423,About to Sleep,,,
4099,54,Brno - mesto,south Moravia,0,255,570832.6,4,4,4,4.0,444,Loyal Customers,,,
3055,15,Cesky Krumlov,south Bohemia,0,184,175433.6,4,3,2,2.95,432,At Risk,,,
1715,60,Prostejov,south Moravia,0,165,776008.8,4,2,4,3.3,424,Recent Customers,,,
1646,1,Hl.m. Praha,Prague,0,267,1296858.0,4,4,5,4.35,445,Loyal Customers,,,
612,1,Hl.m. Praha,Prague,0,134,73761.6,4,2,1,2.25,421,About to Sleep,,,
450,59,Kromeriz,south Moravia,0,140,122687.6,4,2,1,2.25,421,About to Sleep,,,
10445,72,Olomouc,north Moravia,0,205,746098.6,4,3,4,3.65,434,Potential Loyalists,,,
268,3,Beroun,central Bohemia,0,169,683154.4,4,2,4,3.3,424,Recent Customers,,,
3240,35,Jablonec n. Nisou,north Bohemia,0,217,775802.3,4,3,4,3.65,434,Potential Loyalists,,,
877,1,Hl.m. Praha,Prague,0,192,198915.6,4,3,2,2.95,432,At Risk,,,
621,52,Usti nad Orlici,east Bohemia,0,191,789742.6,4,3,4,3.65,434,Potential Loyalists,,,
1124,26,Plzen - mesto,west Bohemia,0,261,1345357.2,4,4,5,4.35,445,Loyal Customers,,,
687,27,Plzen - jih,west Bohemia,0,191,417431.6,4,3,3,3.3,433,Recent Customers,,,
3590,57,Hodonin,south Moravia,0,161,725432.6,4,2,4,3.3,424,Recent Customers,,,
3459,76,Sumperk,north Moravia,0,146,575379.6,4,2,4,3.3,424,Recent Customers,,,
2389,40,Teplice,north Bohemia,0,177,692603.6,4,3,4,3.65,434,Potential Loyalists,,,
2837,46,Nachod,east Bohemia,0,153,699879.6,4,2,4,3.3,424,Recent Customers,,,
2190,41,Usti nad Labem,north Bohemia,0,238,1094694.0,4,3,5,4.0,435,Loyal Customers,,,
3746,70,Karvina,north Moravia,0,193,552782.6,4,3,3,3.3,433,Recent Customers,,,
2982,19,Prachatice,south Bohemia,0,303,1219672.6,4,4,5,4.35,445,Loyal Customers,,,
9263,68,Frydek - Mistek,north Moravia,0,238,616495.2,4,3,4,3.65,434,Potential Loyalists,,,
1405,53,Blansko,south Moravia,0,191,121120.6,4,3,1,2.6,431,At Risk,,,
1954,72,Olomouc,north Moravia,0,146,82559.6,4,2,1,2.25,421,About to Sleep,,,
1973,71,Novy Jicin,north Moravia,0,168,71908.6,4,2,1,2.25,421,About to Sleep,,,
3448,58,Jihlava,south Moravia,0,145,629929.8,4,2,4,3.3,424,Recent Customers,,,
1913,48,Rychnov nad Kneznou,east Bohemia,0,161,112867.6,4,2,1,2.25,421,About to Sleep,,,
958,72,Olomouc,north Moravia,0,153,187039.6,4,2,2,2.6,422,About to Sleep,,,
3199,66,Zdar nad Sazavou,south Moravia,0,195,505924.6,4,3,3,3.3,433,Recent Customers,,,
375,68,Frydek - Mistek,north Moravia,0,147,162993.6,4,2,1,2.25,421,About to Sleep,,,
1270,55,Brno - venkov,south Moravia,0,186,389403.4,4,3,3,3.3,433,Recent Customers,,,
9548,62,Uherske Hradiste,south Moravia,0,182,512653.0,4,3,3,3.3,433,Recent Customers,,,
3522,16,Jindrichuv Hradec,south Bohemia,0,156,195040.6,4,2,2,2.6,422,About to Sleep,,,
669,35,Jablonec n. Nisou,north Bohemia,0,144,73768.6,4,2,1,2.25,421,About to Sleep,,,
732,38,Louny,north Bohemia,0,171,542682.6,4,2,3,2.95,423,About to Sleep,,,
4585,27,Plzen - jih,west Bohemia,0,194,409197.0,4,3,3,3.3,433,Recent Customers,,,
171,46,Nachod,east Bohemia,0,153,173251.6,4,2,2,2.6,422,About to Sleep,,,
3676,58,Jihlava,south Moravia,0,135,136819.0,4,2,1,2.25,421,About to Sleep,,,
1082,2,Benesov,central Bohemia,0,133,140579.0,4,2,1,2.25,421,About to Sleep,,,
6699,35,Jablonec n. Nisou,north Bohemia,0,222,585797.0,4,3,4,3.65,434,Potential Loyalists,,,
1219,1,Hl.m. Praha,Prague,0,164,224921.0,4,2,2,2.6,422,About to Sleep,,,
4803,26,Plzen - mesto,west Bohemia,0,175,169983.6,4,2,2,2.6,422,About to Sleep,,,
1528,50,Svitavy,east Bohemia,0,193,569236.6,4,3,3,3.3,433,Recent Customers,,,
9510,1,Hl.m. Praha,Prague,0,167,484984.6,4,2,3,2.95,423,About to Sleep,,,
7926,69,Jesenik,north Moravia,0,191,1150360.0,4,3,5,4.0,435,Loyal Customers,,,
3591,1,Hl.m. Praha,Prague,0,187,671030.0,4,3,4,3.65,434,Potential Loyalists,,,
1058,47,Pardubice,east Bohemia,0,198,715550.0,4,3,4,3.65,434,Potential Loyalists,,,
1431,41,Usti nad Labem,north Bohemia,0,181,205708.8,4,3,2,2.95,432,At Risk,,,
181,21,Tabor,south Bohemia,0,169,338645.0,4,2,3,2.95,423,About to Sleep,,,
603,62,Uherske Hradiste,south Moravia,0,171,375405.6,4,2,3,2.95,423,About to Sleep,,,
409,1,Hl.m. Praha,Prague,0,164,313125.0,4,2,2,2.6,422,About to Sleep,,,
3584,55,Brno - venkov,south Moravia,0,194,976641.0,4,3,4,3.65,434,Potential Loyalists,,,
93,2,Benesov,central Bohemia,17,143,227379.6,1,2,2,1.7,122,About to Sleep,,,
2104,48,Rychnov nad Kneznou,east Bohemia,0,166,369540.0,4,2,3,2.95,423,About to Sleep,,,
2710,12,Pribram,central Bohemia,0,167,1134550.4,4,2,5,3.65,425,Potential Loyalists,,,
3957,33,Decin,north Bohemia,0,153,800050.0,4,2,4,3.3,424,Recent Customers,,,
1869,1,Hl.m. Praha,Prague,0,169,717459.0,4,2,4,3.3,424,Recent Customers,,,
2397,70,Karvina,north Moravia,0,188,169890.0,4,3,2,2.95,432,At Risk,,,
2603,9,Nymburk,central Bohemia,0,138,134215.0,4,2,1,2.25,421,About to Sleep,,,
3723,2,Benesov,central Bohemia,0,159,239444.2,4,2,2,2.6,422,About to Sleep,,,
3668,1,Hl.m. Praha,Prague,59,30,27100.0,1,1,1,1.0,111,Lost / Inactive,,,
2400,40,Teplice,north Bohemia,0,139,91785.0,4,2,1,2.25,421,About to Sleep,,,
3015,19,Prachatice,south Bohemia,0,159,73433.0,4,2,1,2.25,421,About to Sleep,,,
558,10,Praha - vychod,central Bohemia,0,195,276446.0,4,3,2,2.95,432,At Risk,,,
3114,1,Hl.m. Praha,Prague,0,160,216944.2,4,2,2,2.6,422,About to Sleep,,,
4626,9,Nymburk,central Bohemia,0,167,919753.2,4,2,4,3.3,424,Recent Customers,,,
1444,70,Karvina,north Moravia,0,171,93299.0,4,2,1,2.25,421,About to Sleep,,,
4447,62,Uherske Hradiste,south Moravia,0,187,864799.8,4,3,4,3.65,434,Potential Loyalists,,,
3515,68,Frydek - Mistek,north Moravia,0,125,117843.0,4,2,1,2.25,421,About to Sleep,,,
8158,48,Rychnov nad Kneznou,east Bohemia,0,220,1148177.8,4,3,5,4.0,435,Loyal Customers,,,
848,31,Tachov,west Bohemia,0,212,276225.0,4,3,2,2.95,432,At Risk,,,
1086,37,Litomerice,north Bohemia,0,183,64565.0,4,3,1,2.6,431,At Risk,,,
2602,46,Nachod,east Bohemia,0,195,356530.0,4,3,3,3.3,433,Recent Customers,,,
4768,39,Most,north Bohemia,0,187,1100212.7,4,3,5,4.0,435,Loyal Customers,,,
507,52,Usti nad Orlici,east Bohemia,0,139,212705.4,4,2,2,2.6,422,About to Sleep,,,
3647,77,Vsetin,north Moravia,0,158,292735.0,4,2,2,2.6,422,About to Sleep,,,
3180,1,Hl.m. Praha,Prague,0,189,502875.0,4,3,3,3.3,433,Recent Customers,,,
1271,17,Pelhrimov,south Bohemia,0,164,228033.0,4,2,2,2.6,422,About to Sleep,,,
2870,1,Hl.m. Praha,Prague,0,173,290131.0,4,2,2,2.6,422,About to Sleep,,,
3645,36,Liberec,north Bohemia,0,196,497237.0,4,3,3,3.3,433,Recent Customers,,,
3239,5,Kolin,central Bohemia,0,158,642573.0,4,2,4,3.3,424,Recent Customers,,,
3485,53,Blansko,south Moravia,0,186,427467.0,4,3,3,3.3,433,Recent Customers,,,
567,15,Cesky Krumlov,south Bohemia,0,154,177115.0,4,2,2,2.6,422,About to Sleep,,,
373,67,Bruntal,north Moravia,0,163,327477.0,4,2,3,2.95,423,About to Sleep,,,
2977,28,Plzen - sever,west Bohemia,0,183,1036895.0,4,3,4,3.65,434,Potential Loyalists,,,
488,25,Klatovy,west Bohemia,24,31,13200.0,1,1,1,1.0,111,Lost / Inactive,,,
3120,1,Hl.m. Praha,Prague,0,140,147469.0,4,2,1,2.25,421,About to Sleep,,,
3801,1,Hl.m. Praha,Prague,0,143,656965.0,4,2,4,3.3,424,Recent Customers,,,
72,1,Hl.m. Praha,Prague,0,242,1481795.0,4,3,5,4.0,435,Loyal Customers,,,
10361,21,Tabor,south Bohemia,0,160,1264845.0,4,2,5,3.65,425,Potential Loyalists,,,
587,19,Prachatice,south Bohemia,23,28,18400.0,1,1,1,1.0,111,Lost / Inactive,,,
1097,67,Bruntal,north Moravia,0,247,561960.0,4,3,3,3.3,433,Recent Customers,,,
3206,38,Louny,north Bohemia,0,189,564731.0,4,3,3,3.3,433,Recent Customers,,,
3696,1,Hl.m. Praha,Prague,0,176,681471.0,4,3,4,3.65,434,Potential Loyalists,,,
2387,70,Karvina,north Moravia,0,130,131845.0,4,2,1,2.25,421,About to Sleep,,,
3585,1,Hl.m. Praha,Prague,0,150,159195.0,4,2,1,2.25,421,About to Sleep,,,
2706,47,Pardubice,east Bohemia,21,31,26600.0,1,1,1,1.0,111,Lost / Inactive,,,
2773,38,Louny,north Bohemia,0,241,497180.0,4,3,3,3.3,433,Recent Customers,,,
1781,10,Praha - vychod,central Bohemia,0,154,187565.0,4,2,2,2.6,422,About to Sleep,,,
962,64,Zlin,south Moravia,0,140,272965.0,4,2,2,2.6,422,About to Sleep,,,
2395,3,Beroun,central Bohemia,0,168,236405.0,4,2,2,2.6,422,About to Sleep,,,
3227,1,Hl.m. Praha,Prague,0,218,712502.0,4,3,4,3.65,434,Potential Loyalists,,,
2295,57,Hodonin,south Moravia,0,176,905994.2,4,3,4,3.65,434,Potential Loyalists,,,
9631,11,Praha - zapad,central Bohemia,0,177,388940.2,4,3,3,3.3,433,Recent Customers,,,
140,24,Karlovy Vary,west Bohemia,0,66,142829.2,4,1,1,1.9,411,About to Sleep,,,
788,12,Pribram,central Bohemia,0,141,137275.0,4,2,1,2.25,421,About to Sleep,,,
2040,75,Prerov,north Moravia,0,153,250715.0,4,2,2,2.6,422,About to Sleep,,,
1029,26,Plzen - mesto,west Bohemia,0,268,1515792.8,4,4,5,4.35,445,Loyal Customers,,,
3318,62,Uherske Hradiste,south Moravia,0,181,76641.0,4,3,1,2.6,431,At Risk,,,
2420,35,Jablonec n. Nisou,north Bohemia,0,149,108301.0,4,2,1,2.25,421,About to Sleep,,,
3432,1,Hl.m. Praha,Prague,0,157,163555.0,4,2,2,2.6,422,About to Sleep,,,
6688,16,Jindrichuv Hradec,south Bohemia,0,249,253213.0,4,3,2,2.95,432,At Risk,,,
3899,22,Domazlice,west Bohemia,0,169,593359.0,4,2,4,3.3,424,Recent Customers,,,
1275,32,Ceska Lipa,north Bohemia,0,146,147463.0,4,2,1,2.25,421,About to Sleep,,,
1087,55,Brno - venkov,south Moravia,26,143,513665.0,1,2,3,2.05,123,Hibernating,,,
1396,46,Nachod,east Bohemia,0,196,1135761.6,4,3,5,4.0,435,Loyal Customers,,,
3573,59,Kromeriz,south Moravia,0,65,85329.2,4,1,1,1.9,411,About to Sleep,,,
3149,57,Hodonin,south Moravia,0,146,255385.0,4,2,2,2.6,422,About to Sleep,,,
1007,1,Hl.m. Praha,Prague,0,185,269794.2,4,3,2,2.95,432,At Risk,,,
4379,44,Chrudim,east Bohemia,0,127,183925.0,4,2,2,2.6,422,About to Sleep,,,
2950,62,Uherske Hradiste,south Moravia,0,157,600243.0,4,2,4,3.3,424,Recent Customers,,,
3793,5,Kolin,central Bohemia,0,171,358321.0,4,2,3,2.95,423,About to Sleep,,,
3588,33,Decin,north Bohemia,0,138,166263.0,4,2,2,2.6,422,About to Sleep,,,
878,52,Usti nad Orlici,east Bohemia,0,174,485940.0,4,2,3,2.95,423,About to Sleep,,,
3864,33,Decin,north Bohemia,0,253,782872.2,4,3,4,3.65,434,Potential Loyalists,,,
1266,57,Hodonin,south Moravia,0,173,634620.0,4,2,4,3.3,424,Recent Customers,,,
3089,12,Pribram,central Bohemia,0,200,987840.0,4,3,4,3.65,434,Potential Loyalists,,,
7181,77,Vsetin,north Moravia,0,296,852263.5,4,4,4,4.0,444,Loyal Customers,,,
1241,53,Blansko,south Moravia,0,202,194821.0,4,3,2,2.95,432,At Risk,,,
1004,70,Karvina,north Moravia,0,210,1336083.4,4,3,5,4.0,435,Loyal Customers,,,
